518909fc7b22c8c7a4c6ccd482965bae910937dc,DELETE,executable,venv/bin/pybabel,218,
e212fb25f31e978f7f6f782a203f960af72ef387,DELETE,executable,venv/bin/pyftmerge,210,
ca2d711853aa23fa337751fa7cd6da63c13f0ebd,DELETE,executable,venv/bin/pyftsubset,211,
608b935845e055d0080cfb1c92b552013db602a2,DELETE,executable,venv/bin/pygmentize,211,
5a56f681d4db4c8656eca00bfe2fec84a2a70c5c,DELETE,executable,venv/bin/pyjson5,205,
6e7f3c7dd2248c956d0eaddd00024769c14e3c27,DELETE,symlink,venv/bin/python,10,
6e7f3c7dd2248c956d0eaddd00024769c14e3c27,DELETE,symlink,venv/bin/python3,10,
bdc5cab32c4e8b24211790c76d0b9eb3da15c18f,DELETE,symlink,venv/bin/python3.11,19,
ad986ecfb02dab4a9c74a743ab4946df1cd70ad6,DELETE,executable,venv/bin/qtpy,208,
d52c87b3190e27457250be3e292f7426ad20da76,DELETE,executable,venv/bin/send2trash,214,
4746d553af8129acc32d02550415bf1291caa5bb,DELETE,executable,venv/bin/tiny-agents,227,
e1547fecb91e2bde03e18e052026d1e226a0d4ec,DELETE,executable,venv/bin/torchfrtrace,237,
f391a247f144952913ca2bd430159a20a1c8a017,DELETE,executable,venv/bin/torchrun,216,
202400f4c8fe29f88d07cdc3975257eb871147da,DELETE,executable,venv/bin/tqdm,203,
39e44de5f44b0402d70558d83888e6d2f0858687,DELETE,executable,venv/bin/transformers,224,
1a9d6866df788a9137cf3eb81b57c3bbff46a6a2,DELETE,executable,venv/bin/ttx,208,
64ebeb0599406909f9028a1c976888ff1eeb47e3,DELETE,executable,venv/bin/typer,204,
b4f023f160efa0221a8f6ae0de28bc0d79747b56,DELETE,executable,venv/bin/websockets,209,
53674e2378f52ae5dcee20c95e5d1ed7a35cb844,DELETE,executable,venv/bin/wsdump,212,
5b5dcda3a9e4a9dafd5c4a7806480c062ab7bb2f,DELETE,regular-file,venv/etc/jupyter/jupyter_notebook_config.d/jupyterlab.json,87,
9e37d4eca39e809a9e171fa8fca34e73f6e5bb57,DELETE,regular-file,venv/etc/jupyter/jupyter_server_config.d/jupyter-lsp-jupyter-server.json,86,
97c80c282c39a87aed4d880c1fc638125b222a5a,DELETE,regular-file,venv/etc/jupyter/jupyter_server_config.d/jupyter_server_terminals.json,99,
99cc0846e5b67224252cea1376c93205e828c6e8,DELETE,regular-file,venv/etc/jupyter/jupyter_server_config.d/jupyterlab.json,85,
09113911acbefc34037fdd83ba5adb0f5cdb9593,DELETE,regular-file,venv/etc/jupyter/jupyter_server_config.d/notebook.json,83,
1e789c3d5ab279ee5b709c13a4581e2860c3771b,DELETE,regular-file,venv/etc/jupyter/jupyter_server_config.d/notebook_shim.json,106,
7a17570d6f9e16c9ccd6240f204d387fc1480482,DELETE,regular-file,venv/etc/jupyter/nbconfig/notebook.d/widgetsnbextension.json,72,
014bf07fca72176c1059dbc3ca3bf3b236c3572a,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/__init__.py,5215,
0425c8d764c3df12a38b8228d45bf6905c0214c2,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/__main__.py,471,
e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/__init__.py,0,
8f500dbd1cb666f52a5c1af8b7ba8f97c30c047e,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/alias.py,10197,
061e31876da9174cffa5af3619061d9b29982b16,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/application.py,18888,
2eaaa52ce849ba44adc8a5d728c3f6e16cd7a740,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/async_helpers.py,4104,
a7fa93135eb7174d90581e9b58a24184ebf12f96,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/autocall.py,1941,
02fc2b3e3e1ca9f3324e35ed3c3dc3b7ccb7f5e5,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/builtin_trap.py,3249,
5f6850a4c8298846d3a01b634a5af62efb04d7db,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/compilerop.py,7261,
80fd19f871f1dc7738a04ac19092b5dc32fbf31f,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/completer.py,136906,
a2fbeab0c255795b57251de29078c7afdf327b8b,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/completerlib.py,12626,
b96a7a83ba6a63abf33ab532a6853ebd6e15fc88,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/crashhandler.py,8877,
ca02d0b38e3fe6b634ded59e0b808da88c64be66,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/debugger.py,50999,
cdc2167e627a4dd3b3ae9933e3da9f8c5c9bd444,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/debugger_backport.py,8226,
dbe70d8653cef876bb65dd4f39ecec1eeeb15bcb,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/display.py,40728,
bc6d1b978062c50258ffcb853d7858cd1f8ad7e3,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/display_functions.py,12399,
d6142a03f64120972a7bd27567e1dcb55c625289,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/display_trap.py,2149,
9f4c5fe1b447456059fd354f8263f8647f54789c,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/displayhook.py,13217,
74438da45ec86ce47fe9685b50994739a83cc2b6,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/displaypub.py,6841,
c7be8453a615144346231b4383361843d70a9c42,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/doctb.py,15792,
22328eed219f35c039a9edae56289ea4fdfd34eb,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/error.py,1716,
020028e8c312aa6491855a4467e3564a8ea6ed7b,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/events.py,6017,
d1511eb5959a4a2d82c79b60f643b04b233dbc01,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/extensions.py,4980,
0d4dab853e17e4b0771e19a1d6ee86ce8277d3c4,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/formatters.py,36413,
8e04e7aa98520c5f884f2dcc2975bbfece1ba163,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/getipython.py,1042,
edfffc23df2592f9f72f5bfbd72badc5566443ce,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/guarded_eval.py,57855,
3f5cc3e4b9c907e16f0aa66e344ebf4f2cc727d2,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/history.py,45745,
07d6089bd62648dbce7f062172d73fbc150f1d3e,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/historyapp.py,6162,
8b88ab508cc925a8c1fef0f1a9140d4aedd03fd8,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/hooks.py,5448,
035f4bcf40eaa56c522f58553dda07f50f3eaf4d,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/inputtransformer2.py,33166,
b9812aee950f4bd728abcbb738719d8fc28c874f,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/interactiveshell.py,163200,
45e6112c7c6522958cbece39600fa7f353c0ab2c,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/kitty.py,2499,
a14f089bd78e4b773b3bbe0a5533538057e57943,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/latex_symbols.py,30108,
5229098ac7006d999ca514aa7b82ae5be136a69b,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/logger.py,8658,
a00c4a0d6b4d06d67422152a47d29912418cb61d,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/core/macro.py,1632,
